Date,Open,High,Low,Close
2019-01-25,4.65,4.21,4.65,4.2
2019-01-28,5.12,5.12,5.12,4.86
2019-01-29,4.61,4.81,4.97,4.61
2019-01-30,4.15,4.47,4.48,4.15
2019-01-31,3.88,4.09,4.11,3.74
2019-02-01,3.94,3.88,3.95,3.81
2019-02-11,4.09,3.91,4.12,3.88
2019-02-12,4.11,4.05,4.13,4.04
2019-02-13,4.14,4.11,4.19,4.05
2019-02-14,4.14,4.1,4.28,4.09
2019-02-15,4.16,4.15,4.19,4.1
2019-02-18,4.25,4.14,4.27,4.13
2019-02-19,4.28,4.23,4.28,4.16
2019-02-20,4.29,4.27,4.33,4.22
2019-02-21,4.24,4.29,4.35,4.2
2019-02-22,4.28,4.22,4.29,4.19
2019-02-25,4.44,4.28,4.47,4.28
2019-02-26,4.45,4.44,4.54,4.37
2019-02-27,4.47,4.41,4.65,4.4
2019-02-28,4.49,4.48,4.58,4.43
2019-03-01,4.43,4.51,4.52,4.38
2019-03-04,4.6,4.45,4.87,4.45
2019-03-05,4.67,4.56,4.68,4.5
2019-03-06,4.79,4.66,4.82,4.63
2019-03-07,4.88,4.76,4.93,4.73
2019-03-08,4.48,4.79,4.83,4.47
2019-03-11,4.74,4.48,4.74,4.48
2019-03-12,4.78,4.79,4.91,4.7
2019-03-13,4.76,4.75,5.02,4.7
2019-03-14,4.82,4.9,5.05,4.76
2019-03-15,5.05,4.75,5.19,4.72
2019-03-18,4.99,5.29,5.3,4.95
2019-03-19,5.49,5.02,5.49,4.98
2019-03-20,5.34,5.45,5.47,5.14
2019-03-21,5.2,5.27,5.35,5.1
2019-03-22,5.14,5.14,5.17,5.03
2019-03-25,5.08,5.02,5.19,4.99
2019-03-26,4.82,5.06,5.14,4.78
2019-03-27,4.78,4.9,4.92,4.69
2019-03-28,4.69,4.76,4.82,4.68
2019-03-29,4.9,4.7,5.02,4.62
2019-04-01,5.2,4.93,5.39,4.88
2019-04-02,5.13,5.12,5.18,5.05
2019-04-03,5.11,5.1,5.16,5.02
2019-04-04,5.38,5.11,5.59,5.11
2019-04-08,5.92,5.58,5.92,5.47
2019-04-09,5.51,5.92,5.92,5.42
2019-04-10,5.31,5.31,5.44,5.2
2019-04-11,5.26,5.29,5.44,5.25
2019-04-12,5.35,5.23,5.46,5.23
2019-04-15,5.21,5.48,5.49,5.21
2019-04-16,5.43,5.15,5.44,5.1
2019-04-17,5.66,5.46,5.85,5.4
2019-04-18,5.86,5.66,5.93,5.52
2019-04-19,6.17,5.71,6.45,5.57
2019-04-22,6.38,6.1,6.79,6.05
2019-04-23,6.34,6.28,6.7,5.74
2019-04-24,6.97,6.18,6.97,6.02
2019-04-25,6.81,6.85,7.23,6.51
2019-04-26,6.13,6.44,6.8,6.13
2019-04-29,5.52,6.12,6.12,5.52
2019-04-30,5.69,5.45,5.76,5.36
2019-05-06,5.12,5.4,5.49,5.12
2019-05-07,5.24,5.13,5.36,5.05
2019-05-08,5.13,5.07,5.28,4.95
2019-05-09,5.12,5.1,5.31,5.05
2019-05-10,5.33,5.2,5.35,5.0
2019-05-13,5.15,5.24,5.33,5.11
2019-05-14,5.07,5.06,5.16,4.96
2019-05-15,5.31,5.15,5.33,5.12
2019-05-16,5.37,5.32,5.43,5.24
2019-05-17,4.97,5.33,5.35,4.87
2019-05-20,4.87,4.99,5.01,4.7
2019-05-21,4.96,4.83,5.0,4.83
2019-05-22,4.86,4.97,4.99,4.81
2019-05-23,4.7,4.84,4.86,4.68
2019-05-24,4.73,4.69,4.84,4.67
2019-05-27,4.9,4.76,4.92,4.7
2019-05-28,4.93,4.92,5.02,4.9
2019-05-29,4.92,4.94,5.01,4.9
2019-05-30,5.18,4.95,5.28,4.93
2019-05-31,5.05,5.14,5.29,5.04
2019-06-03,4.77,4.93,4.98,4.72
2019-06-04,4.58,4.78,4.88,4.54
2019-06-05,4.61,4.64,4.74,4.57
2019-06-06,4.37,4.63,4.65,4.3
2019-06-10,4.49,4.39,4.55,4.38
2019-06-11,4.61,4.5,4.65,4.48
2019-06-12,4.52,4.63,4.64,4.5
2019-06-13,4.84,4.5,4.85,4.48
2019-06-14,4.57,4.74,4.75,4.54
2019-06-17,4.53,4.56,4.57,4.46
2019-06-18,4.52,4.5,4.58,4.5
2019-06-19,4.58,4.61,4.68,4.58
2019-06-20,4.68,4.58,4.71,4.55
2019-06-21,4.83,4.75,4.9,4.74
2019-06-24,4.92,4.87,4.94,4.76
2019-06-25,4.83,4.88,4.88,4.72
2019-06-26,4.87,4.8,4.93,4.72
2019-06-27,4.79,4.86,4.86,4.75
2019-06-28,4.65,4.77,4.8,4.58
2019-07-01,4.79,4.76,4.81,4.7
2019-07-02,4.78,4.84,4.84,4.75
2019-07-03,4.8,4.78,4.8,4.71
2019-07-04,4.74,4.79,4.81,4.69
2019-07-05,4.74,4.74,4.75,4.68
2019-07-08,4.5,4.72,4.73,4.49
2019-07-09,4.52,4.52,4.55,4.46
2019-07-10,4.48,4.46,4.53,4.45
2019-07-11,4.54,4.52,4.61,4.5
2019-07-12,4.57,4.54,4.6,4.49
2019-07-15,4.69,4.72,4.74,4.62
2019-07-16,4.76,4.72,4.78,4.65
2019-07-17,4.75,4.74,4.85,4.7
2019-07-18,4.74,4.73,4.81,4.71
2019-07-19,4.82,4.79,4.9,4.79
2019-07-22,4.65,4.84,4.85,4.58
2019-07-23,4.74,4.6,4.77,4.58
2019-07-24,4.83,4.77,4.86,4.75
2019-07-25,4.78,4.8,4.82,4.73
2019-07-26,4.74,4.77,4.77,4.69
2019-07-29,4.75,4.77,4.79,4.7
2019-07-30,4.79,4.72,4.82,4.71
2019-07-31,4.68,4.8,4.8,4.67
2019-08-01,4.71,4.65,4.77,4.63
2019-08-02,4.6,4.57,4.64,4.54
2019-08-05,4.5,4.64,4.64,4.5
2019-08-06,4.33,4.43,4.45,4.15
2019-08-07,4.28,4.36,4.36,4.23
2019-08-08,4.26,4.29,4.32,4.23
2019-08-09,4.18,4.3,4.31,4.14
2019-08-12,4.28,4.18,4.28,4.18
2019-08-13,4.22,4.24,4.25,4.2
2019-08-14,4.23,4.26,4.31,4.22
2019-08-15,4.23,4.1,4.24,4.08
2019-08-16,4.2,4.2,4.26,4.19
2019-08-19,4.35,4.21,4.35,4.21
2019-08-20,4.35,4.35,4.38,4.32
2019-08-21,4.37,4.35,4.39,4.32
2019-08-22,4.4,4.37,4.41,4.33
2019-08-23,4.43,4.4,4.45,4.34
2019-08-26,4.33,4.36,4.36,4.25
2019-08-27,4.44,4.34,4.45,4.33
2019-08-28,4.52,4.47,4.54,4.42
2019-08-29,4.48,4.49,4.55,4.46
2019-08-30,4.37,4.52,4.55,4.33
2019-09-02,4.52,4.41,4.58,4.33
2019-09-03,4.61,4.51,4.62,4.48
2019-09-04,4.64,4.58,4.66,4.57
2019-09-05,4.64,4.67,4.77,4.63
2019-09-06,4.71,4.65,4.81,4.65
2019-09-09,4.77,4.76,4.79,4.71
2019-09-10,4.77,4.77,4.83,4.7
2019-09-11,4.77,4.81,4.91,4.77
2019-09-12,4.8,4.75,4.92,4.69
2019-09-16,4.85,5.02,5.1,4.82
2019-09-17,4.71,4.91,4.94,4.64
2019-09-18,4.64,4.63,4.69,4.6
2019-09-19,4.65,4.69,4.69,4.56
2019-09-20,4.74,4.65,4.95,4.63
2019-09-23,4.59,4.7,4.71,4.53
2019-09-24,4.62,4.59,4.71,4.57
2019-09-25,4.56,4.6,4.61,4.55
2019-09-26,4.42,4.56,4.59,4.4
2019-09-27,4.49,4.4,4.51,4.4
2019-09-30,4.45,4.5,4.52,4.43
2019-10-08,4.46,4.43,4.52,4.4
2019-10-09,4.49,4.47,4.5,4.38
2019-10-10,4.54,4.5,4.55,4.49
2019-10-11,4.6,4.56,4.63,4.51
2019-10-14,4.69,4.61,4.71,4.59
2019-10-15,4.74,4.64,4.74,4.62
2019-10-16,4.61,4.74,4.74,4.59
2019-10-17,4.64,4.59,4.68,4.59
2019-10-18,4.62,4.63,4.69,4.55
2019-10-21,4.51,4.61,4.61,4.44
2019-10-22,4.59,4.51,4.59,4.49
2019-10-23,4.5,4.57,4.59,4.5
2019-10-24,4.57,4.5,4.59,4.5
2019-10-25,4.62,4.58,4.63,4.51
2019-10-28,4.71,4.63,4.72,4.62
2019-10-29,4.65,4.7,4.75,4.64
2019-10-30,4.61,4.65,4.66,4.54
2019-10-31,4.47,4.61,4.62,4.45
2019-11-01,4.47,4.45,4.47,4.38
2019-11-04,4.42,4.48,4.49,4.41
2019-11-05,4.35,4.42,4.43,4.29
2019-11-06,4.29,4.37,4.37,4.27
2019-11-07,4.29,4.28,4.34,4.25
2019-11-08,4.29,4.3,4.34,4.28
2019-11-11,4.11,4.25,4.26,4.1
2019-11-12,4.16,4.1,4.16,4.1
2019-11-13,4.1,4.15,4.16,4.07
2019-11-14,4.14,4.11,4.15,4.11
2019-11-15,4.08,4.14,4.14,4.07
2019-11-18,4.09,4.06,4.11,4.05
2019-11-19,4.17,4.09,4.18,4.08
2019-11-20,4.14,4.17,4.21,4.11
2019-11-21,4.12,4.14,4.14,4.08
2019-11-22,4.14,4.14,4.19,4.1
2019-11-25,4.17,4.17,4.18,4.13
2019-11-26,4.14,4.16,4.18,4.12
2019-11-27,4.12,4.14,4.15,4.1
